/nobel_prizes/chemistry/laureates/2007/index.html,211,
/nobel_prizes/peace/laureates/2003/index.html,208,
/nobel_prizes/medicine/laureates/1904/index.html,205,
/nobel_prizes/physics/laureates/1918/index.html,202,
/nobel_prizes/physics/laureates/2005/index.html,202,
/nobel_prizes/medicine/laureates/1930/index.html,200,
/nobel_prizes/physics/laureates/2000/index.html,199,
/nobel_prizes/peace/laureates/1965/index.html,198,
/nobel_prizes/physics/laureates/1956/index.html,198,
/nobel_prizes/medicine/laureates/1906/index.html,195,
/nobel_prizes/physics/laureates/2008/index.html,195,
/nobel_prizes/chemistry/laureates/1997/index.html,194,
/nobel_prizes/peace/laureates/2000/index.html,194,
/nobel_prizes/medicine/laureates/1949/index.html,193,
/nobel_prizes/peace/laureates/1989/index.html,192,
/nobel_prizes/chemistry/laureates/1996/index.html,191,
/nobel_prizes/physics/laureates/2006/index.html,190,
/nobel_prizes/physics/laureates/2004/index.html,189,
/nobel_prizes/literature/laureates/1925/index.html,188,
/nobel_prizes/chemistry/laureates/1954/index.html,185,
/nobel_prizes/literature/laureates/1983/index.html,185,
/nobel_prizes/peace/laureates/1992/index.html,185,
/nobel_prizes/literature/laureates/1949/index.html,184,
/nobel_prizes/literature/laureates/2007/index.html,182,
/nobel_prizes/chemistry/laureates/1995/index.html,181,
/nobel_prizes/physics/laureates/1923/index.html,181,
/nobel_prizes/physics/laureates/1993/index.html,179,
/nobel_prizes/peace/laureates/1990/index.html,178,
/nobel_prizes/peace/laureates/2005/index.html,177,
/nobel_prizes/physics/laureates/1979/index.html,171,
/nobel_prizes/peace/laureates/2001/index.html,170,
/nobel_prizes/physics/laureates/1935/index.html,168,
/nobel_prizes/literature/laureates/1907/index.html,167,
/nobel_prizes/medicine/laureates/1968/index.html,167,
/nobel_prizes/chemistry/laureates/1935/index.html,164,
/nobel_prizes/medicine/laureates/1973/index.html,164,
/nobel_prizes/physics/laureates/2002/index.html,162,
/nobel_prizes/peace/laureates/1988/index.html,160,
/nobel_prizes/literature/laureates/2006/index.html,156,
/nobel_prizes/literature/laureates/2011/index.html,155,
/nobel_prizes/medicine/laureates/1999/index.html,155,
/nobel_prizes/peace/laureates/1931/index.html,153,
/nobel_prizes/peace/laureates/1984/index.html,153,
/nobel_prizes/peace/laureates/1986/index.html,152,
/nobel_prizes/literature/laureates/1950/index.html,150,
/nobel_prizes/literature/laureates/1995/index.html,150,
/nobel_prizes/physics/laureates/2003/index.html,149,
/nobel_prizes/medicine/laureates/1983/index.html,148,
/nobel_prizes/medicine/laureates/1989/index.html,147,
/nobel_prizes/physics/laureates/1997/index.html,147,
/nobel_prizes/chemistry/laureates/1964/index.html,146,
/nobel_prizes/literature/laureates/1998/index.html,144,
/nobel_prizes/physics/laureates/1904/index.html,144,
/nobel_prizes/chemistry/laureates/1918/index.html,143,
/nobel_prizes/physics/laureates/1929/index.html,142,
/nobel_prizes/literature/laureates/1969/index.html,139,
/nobel_prizes/medicine/laureates/1984/index.html,139,
/nobel_prizes/peace/laureates/1999/index.html,139,
/nobel_prizes/chemistry/laureates/1998/index.html,138,
/nobel_prizes/literature/laureates/1923/index.html,138,
/nobel_prizes/medicine/laureates/1959/index.html,138,
/nobel_prizes/literature/laureates/2001/index.html,137,
/nobel_prizes/literature/laureates/2000/index.html,136,
/nobel_prizes/peace/laureates/1906/index.html,136,
/nobel_prizes/chemistry/laureates/1987/index.html,134,
